file_name,title,description,topics,keywords,contentType,contentSubType
2ac171bb-3cf9-4e64-8816-e02305e42310.json,Introduction To Using The Nessus Vulnerability Scanner,"This video shows you how-to get started using the Nessus vulnerability scanner, including:Where to download NessusIntroduction to policies, scans, and reportsPerforming an asset discovery scanRunning a network-based vulnerability scanConfiguring a patch uditing scanPerforming a configuration auditDetecting sensitive data (SSN & credit cards)Running web application testsReporting & filteringRisk analysis and compliance (PCI DSS)",['Cyber Education Hub->Attack And Exploit Concepts->Exploit Tools And Techniques'],[],Web Resource,YouTube
2cafcc44-654e-4320-9239-33aef05203cc.json,Private Cyber Training Cloud,"A Cyber Workforce Research and Development Platform CERT PCTC (Private Cyber Training Cloud) contains a library of instruction and reference information about cyber security, information assurance, incident response, computer forensics, and other vital information security topics.","['Law', 'Technology Stacks And Vulnerabilities', 'Tech Maintenance Tools And Techniques']",['mdt'],Web Resource,Web Page
2a3b4745-4f74-4c1e-8102-95eb4b91f7a8.json,Cyber is being normalized with traditional military operations,"Cyber effects are being normalized and integrated into traditional operations, especially in the Middle East, according to the region's top U.S. military commander.","['Cyber Education Hub->Law And Doctrine->Law', 'Cyber Education Hub->Attack And Exploit Concepts']","['centcom', 'cybercom', 'cyber command', 'isis', 'cyber', 'cyber team']",Web Resource,Web Page
2d6c7b9d-3345-4550-9769-63f5c39f318d.json,Password Cracking - Computerphile,"'Beast' cracks billions of passwords a second, Dr Mike Pound demonstrates why you should probably change your passwords... Please note,at one point during the video Mike suggests using SHA512. Please check whatever the recommended process is at the time you view the video.",['Cyber Education Hub->Attack And Exploit Concepts'],[],Web Resource,YouTube
1f5d6efa-0400-4855-80c8-648a0d7cdbb1.json,What is a Trojan Virus? - Definition,"A Trojan horse or Trojan is a type of malware that is often disguised as legitimate software. Trojans can be employed by cyber-thieves and hackers trying to gain access to users' systems. Users are typically tricked by some form of social engineering into loading and executing Trojans on their systems. Once activated, Trojans can enable cyber-criminals to spy on you, steal your sensitive data, and gain backdoor access to your system. These actions can include:Deleting dataBlocking dataModifying dataCopying dataDisrupting the performance of computers or computer networks",['Attack And Exploit Concepts'],[],Web Resource,Web Page
2d2b78ff-de42-1285-0ec4-ccde2f7104e6.json,Elizabeth Warren comments on Kessel Run,"E. Warren talks about the inception of Kessel Run, and how important it was.",['DevSecOps Hub->USAF Organizations->Kessel Run'],['kessel run'],Web Resource,YouTube
1d7cd4d8-d9d0-4cb1-9236-369c1d74a854.json,"Cyberattack could trigger Article 5 response, NATO's Mircea Geoana warns","NATO is adapting to security threats in cyberspace despite vulnerabilities exploited in the COVID-19 pandemic, Deputy Secretary Mircea Geoana said on Monday.",['Cyber Education Hub->Law And Doctrine->Law'],['mircea geoana'],Web Resource,Web Page
2d9eefbd-4044-4283-8849-7a1c1bd8053f.json,The Future Impact of Quantum Computers to the Battlefield,The Future Impact of Quantum Computers to the Battlefield,"['Cyber Education Hub->Defense And Security Concepts', 'Cyber Education Hub->Defense And Security Concepts->Security Tools And Techniques', 'Cyber Education Hub->Attack And Exploit Concepts->Exploit Tools And Techniques']","['battlefield', 'computers', 'quantum', 'vulnerabilities', 'warfare']",File,PPT
2cb987c9-df41-40fc-9ca4-ba08b656813d.json,What is Blockchain,"Blockchain explained. Shai Rubin, CTO of Citi Innovation Lab, explains in an easy and simple way the basics of blockchain.",['Cyber Education Hub->Technology Stacks And Vulnerabilities->Cloud Computing'],[],Web Resource,YouTube
2b86f2e9-50c7-480d-88ba-0561708cfd43.json,This is how hackers hack you using simple social engineering,Simple Social Engineering Trick with a phone call and crying baby,['Cyber Education Hub->Attack And Exploit Concepts'],[],Web Resource,YouTube
2c342a21-830c-4517-8506-9f0f7d77d5c4.json,Timestomp - ForensicsWiki,"Timestomp is a utility co-authored by developers James C. Foster and Vincent Liu. The software's goal is to allow for the deletion or modification of timestamp-related information on files.Take for example the %22Timestomp MACE Values%22 screenshot displaying a command prompt window displaying the MACE values for a document file titled %22text.txt%22. There are (4) four date time and date stamps displayed that are useful to Forensic Examiners in reconstructing when data was last modified, accessed, created, or entered into the NTFS Master File Table by the operating system or manually by the user.",['Cyber Education Hub->Attack And Exploit Concepts'],[],Web Resource,Web Page
1fc403ff-4443-4869-ba01-a2d8a53fcf5b.json,7f5. Continuity of Operations Plan (COOP) Planning Part 1,By a Lt. Somewhere,['Cyber Education Hub->Leadership Perspectives'],[],Web Resource,YouTube
2fb35889-57a4-4f45-9a6d-1c8ad84c4b17.json,Google�s Guide to Anti-Malvertising,"The online advertising ecosystem is a dynamic environment made up of many stakeholders with different goals. Malvertising poses a very serious threat to the entire online community, so remaining educated on the risks is important.",['Cyber Education Hub->Attack And Exploit Concepts'],[],Web Resource,Web Page
2f1daf5f-6a8c-471e-85f3-2ac5aea3ec75.json,What is the Internet of Things (IoT)?, ,['Cyber Education Hub->Technology Stacks And Vulnerabilities->Cloud Computing'],[],Web Resource,YouTube
1deea174-be7d-42ea-ba8d-6cc7ca4c000d.json,The Human Element of Cybersecurity,The human element is often forgotten about or overlooked in cybersecurity. ,['Cyber Education Hub->Actors And Agendas'],[],Web Resource,Web Page
1df0152d-00c8-41e0-a8fd-346141b7ccad.json,Command and Control Vulnerabilities to Communications Jamming,"If the United States ever has to face a peer adversary in a no-holds-barred fight, we willencounter a serious operational obstacle. The way we command and control our forces ishighly vulnerable to disastrous disruption. Modern operations have become dependenton high-capacity communications, and this vulnerability could cause our forces tosustain a serious mauling or, perhaps, not to prevail.Why is this? The ability to provide the information required for successful high-impact/low-committed asset warfare has developed an overwhelming reliance on unprotected communicationssatellites. There is an increasing public awareness of these vulnerabilities and therelative ease by which jamming can foil our methods of highly effective warfare. In this article,jamming is defined as electronically rendering a circuit or network unusable by disrupting itso it cannot be effectively used as a means of communication for purposes of command andcontrol. Such an attack could be directed against any portion of the communications systemand be of extended duration or else just long enough to lose crypto synchronization. Jammingis at the discretion of the enemy. It does not have to be constant or dependent on large fixedsites. It is often difficult to immediately distinguish jamming from other information flowdisruptions caused by systemic disturbances such as cryptographic resets, system managementchanges, and natural phenomena.","['Cyber Education Hub->Technology Stacks And Vulnerabilities->Platform IT', 'Cyber Education Hub->Technology Stacks And Vulnerabilities']",[],Web Resource,PDF
2acb9f23-b7c4-4a6f-ba13-13dc4645e787.json,IoT Botnets: The Stakes Have Changed. Have you?,"The Internet of Things (IoT) has been called the next Industrial Revolution. Analysts have forecasted there will be nearly 50 billion devices connected to the internet by 2020, up from 10 billion in 2015. According to PricewaterhouseCoopers %22From refrigerators to parking spaces to houses, the IoT is bringing more and more things into the digital fold every day%22 Just as they did with the advent of the internet, and smart phones, hackers have rapidly jumped on the IoT trend to find new ways to launch attacks. And here we are. There are tens of millions of vulnerable IoT devices that are shipped with insecure defaults, and their numbers are growing daily; they�re generally always turned on; they reside on networks which aren�t monitored for either incoming or outgoing attack traffic; and the networks where they�re deployed often offer high-speed connections, which allows for a relatively high amount of DDoS attack traffic volume per compromised device.","['Cyber Education Hub->Attack And Exploit Concepts', 'Cyber Education Hub->Technology Stacks And Vulnerabilities->Cloud Computing']",[],Web Resource,YouTube
1ffe9ca3-8a33-475d-ba4b-0bd187feebf9.json,#CareerConversations with TSgt Williams (2W0X1) Munitions Systems Technology (AMMO),"0:25 Personal Background
2:25 Why did you join the Air Force/Job Overview?
5:35 What are your accomplishments? 
9:00 Explain the Uniform (Badges/Patches)
9:30 Any advice for those future Airmen?","['Recruiter Hub->Dep/Applicant Management', 'Recruiter Hub->Marketing']",[],Web Resource,YouTube
2e03f9b7-5dfb-4b51-bba2-a9823d657eb9.json,Chief Information Officer > Cyber Workforce,Website defining compliance with the Federal Cybersecurity Workforce Assessment Act of 2015 which impacts cyberspace workforce management.,['Cyber Education Hub'],"['cio', 'cybersecurity', 'cyberspace', 'workforce']",Web Resource,Web Page
1fa4368f-0709-43a4-857b-6bc5e2d11c33.json,Lecture 1: Free Short Course - Digital Forensics,Lecture 1:- The investigative process- Role of digital forensics investigator- Corporate vs. criminal investigation- Establishing a digital forensics lab- Content search techniques,['Cyber Education Hub->Defense And Security Concepts->Defense Activities'],[],Web Resource,YouTube
